prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
부산서면 의료헬스케어법무 분야 법무법인의 성공보수 현황과 판례 검토를 통한 법무부통계 데이터 분석이 필요합니다,급하게 세무조사 대응 방법을 알고 싶어요,clean_prompt_0131,부산서면 의료헬스케어법무 분야 법무법인의 성공보수 현황과 판례 검토를 통한 법무부통계 데이터 분석이 필요합니다,,,,정보조회,보통,의료헬스케어법무,성공보수,부산서면,10년추세,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
10년추세 기준 경남 의료헬스케어법무 변호사 브랜드인지도 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,급하게 세무조사 대응 방법을 알고 싶어요 도움주세요,clean_prompt_0132,10년추세 기준 경남 의료헬스케어법무 변호사 브랜드인지도 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,의료헬스케어법무,브랜드인지도,경남,10년추세,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산 의료헬스케어법무 전문 변호사 시설규모 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,급하게 세무조사 대응 방법을 알고 싶어요 상담받고 싶어요,clean_prompt_0133,울산 의료헬스케어법무 전문 변호사 시설규모 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,,,,거래상담,보통,의료헬스케어법무,시설규모,울산,2025년,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 형사법무 사건의 시설규모와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,급하게 세무조사 대응 방법을 알고 싶어요 문의드려요,clean_prompt_0134,법무법인 동래에서 형사법무 사건의 시설규모와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,형사법무,시설규모,부산해운대,2025년,부산변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
10년추세 동안 울산 조세법무 변호사 전문성 평균과 부산법원 공식 발표 자료를 종합해주세요,급하게 세무조사 대응 방법을 알고 싶어요 알려주세요,clean_prompt_0135,10년추세 동안 울산 조세법무 변호사 전문성 평균과 부산법원 공식 발표 자료를 종합해주세요,,,,정보조회,보통,조세법무,전문성,울산,10년추세,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근3년 동안 경남 금융법무 변호사 승소율 평균과 대법원 공식 발표 자료를 종합해주세요,전문적으로 세무조사 대응 방법을 알고 싶어요,clean_prompt_0136,최근3년 동안 경남 금융법무 변호사 승소율 평균과 대법원 공식 발표 자료를 종합해주세요,,,,정보조회,보통,금융법무,승소율,경남,최근3년,대법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
팬데믹이후 기준 부산연제구 건설인프라법무 변호사 브랜드인지도 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,전문적으로 세무조사 대응 방법을 알고 싶어요 도움주세요,clean_prompt_0137,팬데믹이후 기준 부산연제구 건설인프라법무 변호사 브랜드인지도 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,건설인프라법무,브랜드인지도,부산연제구,팬데믹이후,부산지법,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
형사법무 사건의 지원인력 기준과 부산해운대 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,전문적으로 세무조사 대응 방법을 알고 싶어요 상담받고 싶어요,clean_prompt_0138,형사법무 사건의 지원인력 기준과 부산해운대 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,,,,거래상담,보통,형사법무,지원인력,부산해운대,2025년,부산지법,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
개인정보보호 사건의 파트너수 기준과 부산 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,전문적으로 세무조사 대응 방법을 알고 싶어요 문의드려요,clean_prompt_0139,개인정보보호 사건의 파트너수 기준과 부산 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,,,,거래상담,보통,개인정보보호,파트너수,부산,2024년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2024년 동안 김해 계약법무 변호사 고객대응품질 평균과 부산법원 공식 발표 자료를 종합해주세요,전문적으로 세무조사 대응 방법을 알고 싶어요 알려주세요,clean_prompt_0140,2024년 동안 김해 계약법무 변호사 고객대응품질 평균과 부산법원 공식 발표 자료를 종합해주세요,,,,정보조회,보통,계약법무,고객대응품질,김해,2024년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 기업법무 분야 변호사인원 현황을 최근5년 기준 부산변협 데이터로 상세 분석해주세요,신속하게 세무조사 대응 방법을 알고 싶어요,clean_prompt_0141,창원 기업법무 분야 변호사인원 현황을 최근5년 기준 부산변협 데이터로 상세 분석해주세요,,,,정보조회,보통,기업법무,변호사인원,창원,최근5년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 개인정보보호 전문 변호사 시간당비용 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,신속하게 세무조사 대응 방법을 알고 싶어요 도움주세요,clean_prompt_0142,부산 개인정보보호 전문 변호사 시간당비용 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,,,,거래상담,보통,개인정보보호,시간당비용,부산,팬데믹이후,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면 금융법무 전문 변호사 승소율 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,신속하게 세무조사 대응 방법을 알고 싶어요 상담받고 싶어요,clean_prompt_0143,부산서면 금융법무 전문 변호사 승소율 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,,,,거래상담,보통,금융법무,승소율,부산서면,2025년,대법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근3년 기준 경남 지적재산권 변호사 승소율 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,신속하게 세무조사 대응 방법을 알고 싶어요 문의드려요,clean_prompt_0144,최근3년 기준 경남 지적재산권 변호사 승소율 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,지적재산권,승소율,경남,최근3년,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 동안 부산 개인정보보호 변호사 지원인력 평균과 부산지방법원 공식 발표 자료를 종합해주세요,신속하게 세무조사 대응 방법을 알고 싶어요 알려주세요,clean_prompt_0145,2025년 동안 부산 개인정보보호 변호사 지원인력 평균과 부산지방법원 공식 발표 자료를 종합해주세요,,,,정보조회,보통,개인정보보호,지원인력,부산,2025년,부산지방법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 지적재산권 분야 해결율 현황을 10년추세 기준 부산변협 데이터로 상세 분석해주세요,정확하게 세무조사 대응 방법을 알고 싶어요,clean_prompt_0146,창원 지적재산권 분야 해결율 현황을 10년추세 기준 부산변협 데이터로 상세 분석해주세요,,,,정보조회,보통,지적재산권,해결율,창원,10년추세,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
울산 IT통신법무 전문 변호사 변호사인원 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,정확하게 세무조사 대응 방법을 알고 싶어요 도움주세요,clean_prompt_0147,울산 IT통신법무 전문 변호사 변호사인원 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,,,,거래상담,보통,IT통신법무,변호사인원,울산,최근3년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 환경법무 사건의 서비스품질와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,정확하게 세무조사 대응 방법을 알고 싶어요 상담받고 싶어요,clean_prompt_0148,법무법인 동래에서 환경법무 사건의 서비스품질와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,환경법무,서비스품질,부울경,최근5년,대법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 기업법무 사건의 착수금와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,정확하게 세무조사 대응 방법을 알고 싶어요 문의드려요,clean_prompt_0149,법무법인 동래에서 기업법무 사건의 착수금와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,기업법무,착수금,울산,팬데믹이후,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산 환경법무 분야 해결율 현황을 2025년 기준 부산법원 데이터로 상세 분석해주세요,정확하게 세무조사 대응 방법을 알고 싶어요 알려주세요,clean_prompt_0150,부산 환경법무 분야 해결율 현황을 2025년 기준 부산법원 데이터로 상세 분석해주세요,,,,정보조회,보통,환경법무,해결율,부산,2025년,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
금융법무 관련 사건처리속도 통계와 부울경 법원 관할 절차를 설명해주세요,특허 출원 절차가 궁금해요,clean_prompt_0151,금융법무 관련 사건처리속도 통계와 부울경 법원 관할 절차를 설명해주세요,,,,정보조회,쉬움,금융법무,사건처리속도,부울경,팬데믹이후,법원행정처,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
기업법무 사건의 시설규모 기준과 양산 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,특허 출원 절차가 궁금해요 도움주세요,clean_prompt_0152,기업법무 사건의 시설규모 기준과 양산 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,,,,거래상담,보통,기업법무,시설규모,양산,2019-2023년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
노동법무 사건의 착수금 기준과 부산 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,특허 출원 절차가 궁금해요 상담받고 싶어요,clean_prompt_0153,노동법무 사건의 착수금 기준과 부산 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,,,,거래상담,보통,노동법무,착수금,부산,2019-2023년,법률신문,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 소송및분쟁해결 사건의 전문성와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,특허 출원 절차가 궁금해요 문의드려요,clean_prompt_0154,법무법인 동래에서 소송및분쟁해결 사건의 전문성와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,소송및분쟁해결,전문성,김해,2024년,부산변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
노동법무 사건의 착수금 기준과 경남 법조계 특성을 고려한 법무부통계 통계 정보를 제공해주세요,특허 출원 절차가 궁금해요 알려주세요,clean_prompt_0155,노동법무 사건의 착수금 기준과 경남 법조계 특성을 고려한 법무부통계 통계 정보를 제공해주세요,,,,정보조회,보통,노동법무,착수금,경남,10년추세,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대지방법원 관할 조세법무 전문 변호사의 파트너수 평균 비용이 궁금해요,급하게 특허 출원 절차가 궁금해요,clean_prompt_0156,부산해운대지방법원 관할 조세법무 전문 변호사의 파트너수 평균 비용이 궁금해요,,,,정보조회,쉬움,조세법무,파트너수,부산해운대,2024년,부산법원,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
의료헬스케어법무 사건의 성공보수 기준과 양산 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,급하게 특허 출원 절차가 궁금해요 도움주세요,clean_prompt_0157,의료헬스케어법무 사건의 성공보수 기준과 양산 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,,,,거래상담,보통,의료헬스케어법무,성공보수,양산,10년추세,법률신문,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
팬데믹이후 기준 창원 IT통신법무 변호사 브랜드인지도 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,급하게 특허 출원 절차가 궁금해요 상담받고 싶어요,clean_prompt_0158,팬데믹이후 기준 창원 IT통신법무 변호사 브랜드인지도 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,IT통신법무,브랜드인지도,창원,팬데믹이후,KISDI,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2024년 기준 김해 지적재산권 변호사 변호사인원 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,급하게 특허 출원 절차가 궁금해요 문의드려요,clean_prompt_0159,2024년 기준 김해 지적재산권 변호사 변호사인원 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,지적재산권,변호사인원,김해,2024년,부산변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
조세법무 사건의 수임료 기준과 부산해운대 법조계 특성을 고려한 부산변협 통계 정보를 제공해주세요,급하게 특허 출원 절차가 궁금해요 알려주세요,clean_prompt_0160,조세법무 사건의 수임료 기준과 부산해운대 법조계 특성을 고려한 부산변협 통계 정보를 제공해주세요,,,,정보조회,보통,조세법무,수임료,부산해운대,2024년,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
조세법무 사건의 총비용 기준과 울산 법조계 특성을 고려한 대한변협 통계 정보를 제공해주세요,전문적으로 특허 출원 절차가 궁금해요,clean_prompt_0161,조세법무 사건의 총비용 기준과 울산 법조계 특성을 고려한 대한변협 통계 정보를 제공해주세요,,,,정보조회,보통,조세법무,총비용,울산,최근5년,대한변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부동산법무 관련 고객대응품질와 절차를 부울경 법조계 기준으로 설명하고 합리적 수임료 상담도 받고 싶어요,전문적으로 특허 출원 절차가 궁금해요 도움주세요,clean_prompt_0162,부동산법무 관련 고객대응품질와 절차를 부울경 법조계 기준으로 설명하고 합리적 수임료 상담도 받고 싶어요,,,,거래상담,보통,부동산법무,고객대응품질,부울경,최근5년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 형사법무 전문 변호사 시간당비용 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,전문적으로 특허 출원 절차가 궁금해요 상담받고 싶어요,clean_prompt_0163,부울경 형사법무 전문 변호사 시간당비용 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,,,,거래상담,보통,형사법무,시간당비용,부울경,10년추세,대법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2024년 기준 부산 형사법무 변호사 총비용 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,전문적으로 특허 출원 절차가 궁금해요 문의드려요,clean_prompt_0164,2024년 기준 부산 형사법무 변호사 총비용 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,형사법무,총비용,부산,2024년,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
