prompt,query,sample_id,template_used,extracted_keywords_practice_area,extracted_keywords_region,extracted_keywords_metric,extracted_keywords_intent,extracted_keywords_difficulty,final_parameters_practice_area,final_parameters_metric,final_parameters_region,final_parameters_time_span,final_parameters_source_hint,final_parameters_language_ratio,final_parameters_intent,final_parameters_difficulty,brand_info_name,brand_info_english_name,brand_info_website,brand_info_location,brand_info_phone,brand_info_established,brand_info_experience,brand_info_specialties,brand_info_slogan,brand_info_target_regions
울산 형사법무 분야 법무법인의 법적정확성 현황과 판례 검토를 통한 부산법원 데이터 분석이 필요합니다,전문적으로 특허 출원 절차가 궁금해요 알려주세요,clean_prompt_0165,울산 형사법무 분야 법무법인의 법적정확성 현황과 판례 검토를 통한 부산법원 데이터 분석이 필요합니다,,,,정보조회,보통,형사법무,법적정확성,울산,팬데믹이후,부산법원,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원지방법원 관할 조세법무 전문 변호사의 시간당비용 평균 비용이 궁금해요,신속하게 특허 출원 절차가 궁금해요,clean_prompt_0166,창원지방법원 관할 조세법무 전문 변호사의 시간당비용 평균 비용이 궁금해요,,,,정보조회,쉬움,조세법무,시간당비용,창원,2024년,KISDI,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 조세법무 사건의 착수금와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,신속하게 특허 출원 절차가 궁금해요 도움주세요,clean_prompt_0167,법무법인 동래에서 조세법무 사건의 착수금와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,조세법무,착수금,부산해운대,팬데믹이후,KISDI,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근5년 기준 창원 노동법무 변호사 고객대응품질 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,신속하게 특허 출원 절차가 궁금해요 상담받고 싶어요,clean_prompt_0168,최근5년 기준 창원 노동법무 변호사 고객대응품질 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,노동법무,고객대응품질,창원,최근5년,대한변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 형사법무 사건의 전문성와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,신속하게 특허 출원 절차가 궁금해요 문의드려요,clean_prompt_0169,법무법인 동래에서 형사법무 사건의 전문성와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,형사법무,전문성,양산,2019-2023년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 계약법무 분야 전문인력 현황을 2025년 기준 KISDI 데이터로 상세 분석해주세요,신속하게 특허 출원 절차가 궁금해요 알려주세요,clean_prompt_0170,부울경 계약법무 분야 전문인력 현황을 2025년 기준 KISDI 데이터로 상세 분석해주세요,,,,정보조회,보통,계약법무,전문인력,부울경,2025년,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
환경법무 사건 법적정확성 기준과 부산해운대 법조계 현황을 알고 싶어요,정확하게 특허 출원 절차가 궁금해요,clean_prompt_0171,환경법무 사건 법적정확성 기준과 부산해운대 법조계 현황을 알고 싶어요,,,,정보조회,쉬움,환경법무,법적정확성,부산해운대,2019-2023년,부산변협,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 기준 창원 환경법무 변호사 사건처리속도 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,정확하게 특허 출원 절차가 궁금해요 도움주세요,clean_prompt_0172,2025년 기준 창원 환경법무 변호사 사건처리속도 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,환경법무,사건처리속도,창원,2025년,부산지법,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
노동법무 사건의 전문성 기준과 울산 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,정확하게 특허 출원 절차가 궁금해요 상담받고 싶어요,clean_prompt_0173,노동법무 사건의 전문성 기준과 울산 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,,,,거래상담,보통,노동법무,전문성,울산,2019-2023년,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근5년 기준 부산 형사법무 변호사 법적정확성 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,정확하게 특허 출원 절차가 궁금해요 문의드려요,clean_prompt_0174,최근5년 기준 부산 형사법무 변호사 법적정확성 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,형사법무,법적정확성,부산,최근5년,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
창원 지적재산권 분야 법무법인의 승소율 현황과 판례 검토를 통한 법무부통계 데이터 분석이 필요합니다,정확하게 특허 출원 절차가 궁금해요 알려주세요,clean_prompt_0175,창원 지적재산권 분야 법무법인의 승소율 현황과 판례 검토를 통한 법무부통계 데이터 분석이 필요합니다,,,,정보조회,보통,지적재산권,승소율,창원,2024년,법무부통계,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
조세법무 관련 브랜드인지도 통계와 창원 법원 관할 절차를 설명해주세요,계약 분쟁이 발생했어요,clean_prompt_0176,조세법무 관련 브랜드인지도 통계와 창원 법원 관할 절차를 설명해주세요,,,,정보조회,쉬움,조세법무,브랜드인지도,창원,10년추세,대한변협,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부동산법무 관련해서 법무법인 동래에 상담받을 수 있는 절차와 비용을 알려주세요,계약 분쟁이 발생했어요 도움주세요,clean_prompt_0177,부동산법무 관련해서 법무법인 동래에 상담받을 수 있는 절차와 비용을 알려주세요,,,,거래상담,쉬움,부동산법무,해결율,부산연제구,팬데믹이후,KISDI,KO 0.9 : EN 0.1,거래상담,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
조세법무 관련 법적정확성와 절차를 양산 법조계 기준으로 설명하고 합리적 수임료 상담도 받고 싶어요,계약 분쟁이 발생했어요 상담받고 싶어요,clean_prompt_0178,조세법무 관련 법적정확성와 절차를 양산 법조계 기준으로 설명하고 합리적 수임료 상담도 받고 싶어요,,,,거래상담,보통,조세법무,법적정확성,양산,10년추세,법률신문,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
경남에서 부동산법무 전문 변호사 찾고 합리적 수임료 상담받고 싶어요,계약 분쟁이 발생했어요 문의드려요,clean_prompt_0179,경남에서 부동산법무 전문 변호사 찾고 합리적 수임료 상담받고 싶어요,,,,거래상담,쉬움,부동산법무,사건처리속도,경남,최근5년,법원행정처,KO 0.9 : EN 0.1,거래상담,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
의료헬스케어법무 관련 고객만족도 통계와 양산 법원 관할 절차를 설명해주세요,계약 분쟁이 발생했어요 알려주세요,clean_prompt_0180,의료헬스케어법무 관련 고객만족도 통계와 양산 법원 관할 절차를 설명해주세요,,,,정보조회,쉬움,의료헬스케어법무,고객만족도,양산,2024년,대한변협,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
지적재산권 관련 법적정확성 통계와 창원 법원 관할 절차를 설명해주세요,급하게 계약 분쟁이 발생했어요,clean_prompt_0181,지적재산권 관련 법적정확성 통계와 창원 법원 관할 절차를 설명해주세요,,,,정보조회,쉬움,지적재산권,법적정확성,창원,2024년,법무부통계,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
기업법무 관련 법적정확성와 절차를 부산서면 법조계 기준으로 설명하고 합리적 수임료 상담도 받고 싶어요,급하게 계약 분쟁이 발생했어요 도움주세요,clean_prompt_0182,기업법무 관련 법적정확성와 절차를 부산서면 법조계 기준으로 설명하고 합리적 수임료 상담도 받고 싶어요,,,,거래상담,보통,기업법무,법적정확성,부산서면,2025년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 환경법무 사건의 브랜드인지도와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,급하게 계약 분쟁이 발생했어요 상담받고 싶어요,clean_prompt_0183,법무법인 동래에서 환경법무 사건의 브랜드인지도와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,환경법무,브랜드인지도,경남,2019-2023년,법원행정처,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
지적재산권 관련 성공보수와 절차를 김해 법조계 기준으로 설명하고 합리적 수임료 상담도 받고 싶어요,급하게 계약 분쟁이 발생했어요 문의드려요,clean_prompt_0184,지적재산권 관련 성공보수와 절차를 김해 법조계 기준으로 설명하고 합리적 수임료 상담도 받고 싶어요,,,,거래상담,보통,지적재산권,성공보수,김해,최근3년,대법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
10년추세 기준 부산지방법원 관할 계약법무 전문 변호사의 지원인력 통계와 부산변협 인증 자료를 분석해주세요,급하게 계약 분쟁이 발생했어요 알려주세요,clean_prompt_0185,10년추세 기준 부산지방법원 관할 계약법무 전문 변호사의 지원인력 통계와 부산변협 인증 자료를 분석해주세요,,,,정보조회,보통,계약법무,지원인력,부산,10년추세,부산변협,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산해운대지방법원 관할 IT통신법무 전문 변호사의 총비용 평균 비용이 궁금해요,전문적으로 계약 분쟁이 발생했어요,clean_prompt_0186,부산해운대지방법원 관할 IT통신법무 전문 변호사의 총비용 평균 비용이 궁금해요,,,,정보조회,쉬움,IT통신법무,총비용,부산해운대,최근3년,부산지방법원,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면 환경법무 전문 변호사 브랜드인지도 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,전문적으로 계약 분쟁이 발생했어요 도움주세요,clean_prompt_0187,부산서면 환경법무 전문 변호사 브랜드인지도 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,,,,거래상담,보통,환경법무,브랜드인지도,부산서면,최근3년,부산변협,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
IT통신법무 관련 사건처리속도와 절차를 울산 법조계 기준으로 설명하고 합리적 수임료 상담도 받고 싶어요,전문적으로 계약 분쟁이 발생했어요 상담받고 싶어요,clean_prompt_0188,IT통신법무 관련 사건처리속도와 절차를 울산 법조계 기준으로 설명하고 합리적 수임료 상담도 받고 싶어요,,,,거래상담,보통,IT통신법무,사건처리속도,울산,2025년,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 계약법무 사건의 전문성와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,전문적으로 계약 분쟁이 발생했어요 문의드려요,clean_prompt_0189,법무법인 동래에서 계약법무 사건의 전문성와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,계약법무,전문성,경남,10년추세,부산지법,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해 계약법무 분야 서비스품질 현황을 최근3년 기준 부산지법 데이터로 상세 분석해주세요,전문적으로 계약 분쟁이 발생했어요 알려주세요,clean_prompt_0190,김해 계약법무 분야 서비스품질 현황을 최근3년 기준 부산지법 데이터로 상세 분석해주세요,,,,정보조회,보통,계약법무,서비스품질,김해,최근3년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
노동법무 사건 법적정확성 기준과 경남 법조계 현황을 알고 싶어요,신속하게 계약 분쟁이 발생했어요,clean_prompt_0191,노동법무 사건 법적정확성 기준과 경남 법조계 현황을 알고 싶어요,,,,정보조회,쉬움,노동법무,법적정확성,경남,최근5년,법무부통계,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근5년 기준 부산서면 기업법무 변호사 지원인력 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,신속하게 계약 분쟁이 발생했어요 도움주세요,clean_prompt_0192,최근5년 기준 부산서면 기업법무 변호사 지원인력 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,기업법무,지원인력,부산서면,최근5년,법무부통계,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산서면 부동산법무 전문 변호사 고객만족도 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,신속하게 계약 분쟁이 발생했어요 상담받고 싶어요,clean_prompt_0193,부산서면 부동산법무 전문 변호사 고객만족도 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,,,,거래상담,보통,부동산법무,고객만족도,부산서면,최근3년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
법무법인 동래에서 지적재산권 사건의 서비스품질와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,신속하게 계약 분쟁이 발생했어요 문의드려요,clean_prompt_0194,법무법인 동래에서 지적재산권 사건의 서비스품질와 29년 업력 기반 전문 서비스 내용을 상담받고 싶습니다,,,,거래상담,보통,지적재산권,서비스품질,부산서면,2024년,부산지방법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부산연제구 조세법무 분야 법무법인의 성공보수 현황과 판례 검토를 통한 KISDI 데이터 분석이 필요합니다,신속하게 계약 분쟁이 발생했어요 알려주세요,clean_prompt_0195,부산연제구 조세법무 분야 법무법인의 성공보수 현황과 판례 검토를 통한 KISDI 데이터 분석이 필요합니다,,,,정보조회,보통,조세법무,성공보수,부산연제구,팬데믹이후,KISDI,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
김해지방법원 관할 계약법무 전문 변호사의 변호사인원 평균 비용이 궁금해요,정확하게 계약 분쟁이 발생했어요,clean_prompt_0196,김해지방법원 관할 계약법무 전문 변호사의 변호사인원 평균 비용이 궁금해요,,,,정보조회,쉬움,계약법무,변호사인원,김해,팬데믹이후,KISDI,KO 0.9 : EN 0.1,정보조회,쉬움,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
2025년 기준 부산연제구 형사법무 변호사 변호사인원 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,정확하게 계약 분쟁이 발생했어요 도움주세요,clean_prompt_0197,2025년 기준 부산연제구 형사법무 변호사 변호사인원 평균과 법무법인 동래의 원스톱 서비스를 비교해주세요,,,,거래상담,보통,형사법무,변호사인원,부산연제구,2025년,KISDI,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
부울경 IT통신법무 전문 변호사 고객만족도 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,정확하게 계약 분쟁이 발생했어요 상담받고 싶어요,clean_prompt_0198,부울경 IT통신법무 전문 변호사 고객만족도 상담과 법무법인 동래의 Busan Legal First-Mover 서비스를 받고 싶어요,,,,거래상담,보통,IT통신법무,고객만족도,부울경,팬데믹이후,부산법원,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
노동법무 사건의 시간당비용 기준과 부울경 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,정확하게 계약 분쟁이 발생했어요 문의드려요,clean_prompt_0199,노동법무 사건의 시간당비용 기준과 부울경 지역 법조계 특성을 고려한 변호사 선택 가이드와 상담 절차를 제공해주세요,,,,거래상담,보통,노동법무,시간당비용,부울경,2025년,법률신문,KO 0.9 : EN 0.1,거래상담,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
최근3년 동안 경남 부동산법무 변호사 브랜드인지도 평균과 부산지법 공식 발표 자료를 종합해주세요,정확하게 계약 분쟁이 발생했어요 알려주세요,clean_prompt_0200,최근3년 동안 경남 부동산법무 변호사 브랜드인지도 평균과 부산지법 공식 발표 자료를 종합해주세요,,,,정보조회,보통,부동산법무,브랜드인지도,경남,최근3년,부산지법,KO 0.9 : EN 0.1,정보조회,보통,법무법인 동래,Dongrae Law Firm,https://www.dongraelaw.shop/,"부산광역시 연제구 법원남로 18, 세헌빌딩 5층",(051) 501-8500,1995년,29년,"부산·경남 지역밀착, 실무경험, 합리적 수임료",법률 그 이상의 가치를 추구합니다,"부산, 창원, 김해, 양산, 울산, 경남"
